artifact,task,condition,relation,dose,seed,n_test,n_affected,n_control,affected_delta_mean,control_delta_mean,did,affected_win_rate,control_win_rate,linear_affected_coef,did_label_adjusted,did_label_equal,n_labels_adjusted,did_minus_decoy,did_label_adjusted_minus_decoy,linear_affected_coef_minus_decoy
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,exact_20x,exact,20,541,204,82,122,0.04060520068174455,0.004936942693273555,0.035668257988470994,0.7317073170731707,0.5901639344262295,0.015070141738030146,0.019532748105325206,0.022148346745821224,2,0.0010703256646426643,-0.00610640473217763,0.006557911757056417
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,exact_20x,exact,20,563,204,82,122,-0.024623366572508004,-0.03209484179244667,0.007471475219938666,0.3902439024390244,0.3770491803278688,-0.03490018261994993,-0.04505271289885838,-0.04737436145497271,2,-0.0339189311671929,-0.09515662982244888,-0.05492810903532776
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,stereo_20x,stereo,20,307,204,82,122,-0.09318463240818281,-0.04515187790403601,-0.0480327545041468,0.21951219512195122,0.29508196721311475,0.00591373421282726,-0.04977954972427988,-0.057541544428397755,2,-0.07291691764587406,-0.04945212615831462,0.0016528489620049602
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,stereo_20x,stereo,20,331,204,82,122,0.006618723454998771,-0.017324995188439482,0.023943718643438253,0.6097560975609756,0.13114754098360656,0.0008951831206717026,-0.013413967224662596,-0.017089643746354098,2,0.03292443678646935,-0.008111667507503598,-0.003621877328210635
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,stereo_20x,stereo,20,353,204,82,122,-0.01880891348530608,-0.022270292165826586,0.0034613786805205056,0.35365853658536583,0.08196721311475409,-0.011693141947385938,-0.03745744394170122,-0.0442401034242382,2,0.013156463913038595,-0.023729463332970796,-0.010834879534045938
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,stereo_20x,stereo,20,379,204,82,122,0.03184733303581795,0.00236703931796746,0.029480293717850492,0.524390243902439,0.4426229508196721,-0.012310244562074413,0.012392398972182642,0.01888761273477202,2,-0.003404287479129707,0.012487742490928785,-0.010897721939373127
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,stereo_20x,stereo,20,401,204,82,122,0.007142527460506783,0.02866523491493502,-0.02152270745442824,0.5853658536585366,0.8852459016393442,-0.06265593806468878,0.029958279836779744,0.05197104711155226,2,-0.021260955823776788,0.0313167216824829,-0.06493859908625346
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,stereo_20x,stereo,20,421,204,82,122,-0.0649630182490843,-0.012829234701443882,-0.05213378354764042,0.3048780487804878,0.28688524590163933,-0.06607887884873731,0.022519915876806837,0.041438491238164676,2,-0.03278078587322842,0.023999185800409193,-0.0020780700686956616
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,stereo_20x,stereo,20,443,204,82,122,0.008810648830925541,0.002340988179699317,0.006469660651226224,0.5975609756097561,0.6639344262295082,-0.0013891046666443252,0.009195101595396328,0.014024943545554298,2,-0.01323570365585932,-0.04337001506291487,-0.00875338987919605
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,stereo_20x,stereo,20,467,204,82,122,0.026841772583926598,0.017914187254720056,0.008927585329206542,0.5975609756097561,0.8360655737704918,0.02284584079093116,0.016823198396439948,0.01908741537257804,2,-0.061129091036428176,0.04281681869729681,0.0008598550723663556
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,stereo_20x,stereo,20,491,204,82,122,0.004862649411689939,0.03365022347110218,-0.02878757405941224,0.5365853658536586,0.9016393442622951,0.012733401406825863,0.041345012136745345,0.04921242965580074,2,-0.010660136353130688,0.026420129640668033,0.01630554592018963
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,stereo_20x,stereo,20,509,204,82,122,-0.05038948538826733,-0.01915779722030046,-0.031231688167966874,0.35365853658536583,0.5245901639344263,-0.0083337585291553,-0.0009993717861853874,0.00032863010828560434,2,-0.048664711874539926,-0.019671172008237744,-0.01159584829987017
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,stereo_20x,stereo,20,541,204,82,122,0.02270377590888884,0.008730656482645729,0.013973119426243113,0.7195121951219512,0.6967213114754098,0.013772901733221016,0.016474724117410407,0.01811796354006343,2,-0.020624812897585217,-0.009164428720092429,0.005260671752247287
phase0_tf_bbbp_stereo_changed_aff82_d20_lowtrain02,bbbp,stereo_20x,stereo,20,563,204,82,122,-0.04265660120219719,-0.025244611025345122,-0.01741199017685207,0.2682926829268293,0.1885245901639344,-0.04908887922877167,-0.06182067504969029,-0.06444236198025768,2,-0.05880239656398364,-0.11192459197328081,-0.0691168056441495
